popularity,id,name,artista
14,5eE0GtSYGDmzcZ7nyzfeQk,"Sonata for Violin or Flute and Continuo, No.3 in F, BWV 1022 Anh.II 154: 3. Adagio",Johann Sebastian Bach
16,1nqhGYUp582zIgEMSczoDq,"Aria mit 30 Veränderungen, BWV 988 ""Goldberg Variations"" - Arranged for Harp by Catrin Finch: Var. 20 a 2 Clav.",Johann Sebastian Bach
15,6rlfj75C5Eq1EXL300ZmCT,"English Suite No. 3 in G Minor, BWV 808: VI. Gavotte I",Johann Sebastian Bach
16,7uOLEgla1tLFcScpMpyguL,"Musical Offering, BWV 1079: 4i. Canon a 2",Johann Sebastian Bach
6,0O0hiurGEUat163bjgaxNJ,"Heut triumphieret Gottes Sohn, BWV 342",Johann Sebastian Bach
10,1qSyStOitrHUti4xyuqwil,"French Suite No.6 in E, BWV 817: 5. Polonaise",Johann Sebastian Bach
10,38MmgLksoisla3yQbvlfwi,"Sonata For Viola Da Gamba And Harpsichord No.2 In D, BWV 1028: 1. Adagio",Johann Sebastian Bach
6,3LrQ2nJeHVrbSbd8PdWvnr,"English Suite No.2 In A Minor, BWV 807: 2. Allemande",Johann Sebastian Bach
6,3V3XvCrZByHjRDsovjGbyQ,"""Erfreut euch, ihr Herzen"" Cantata, BWV 66: Chorale ""Halleluja! Des solln wir alle froh sein""",Johann Sebastian Bach
6,4GQnyL3HaJokdjt4ijJpUH,"Christ, der du bist der helle Tag, BWV 273",Johann Sebastian Bach
13,3KspLAf84L6phIOT4aHV6K,"Partita No. 1 in B-Flat Major, BWV 825: VI. Menuet I da capo",Johann Sebastian Bach
15,4wSo0EXaN20peYTPlbe03y,"Ach Gott, erhör' mein Seufzen und Wehklagen, BWV 254",Johann Sebastian Bach
8,2BE3OwZ831UccF7I9M17UG,"Suite in E Minor, BWV 996 - Arr. for Guitar: 3. Courante",Johann Sebastian Bach
11,2xYCHmGRQFvoB5x56xpWok,"Aria mit 30 Veränderungen, BWV 988 ""Goldberg Variations"" - Arranged for String Trio by Dmitry Sitkovetsky: Var. 19 a 1 Clav.",Johann Sebastian Bach
10,6fptJhcBzLhqLqJiO6FI5V,"Partita No. 1 in B-Flat Major, BWV 825: I. Praeludium",Johann Sebastian Bach
13,3MM5UMiwiACaMTA7xPWuel,"Sonata For Flute Or Violin No.6 In E, BWV 1035: 1. Adagio ma non tanto",Johann Sebastian Bach
15,7lm7gOLXVtx7sCirqyIP2m,"Sonata No.2 In E Flat Major, BWV 1031: 2. Siciliano",Johann Sebastian Bach
7,0VBRPjooAJKsNsUvR5uesS,"Brandenburg Concerto No.6 in B flat, BWV 1051: 2. Adagio ma non tanto",Johann Sebastian Bach
6,2I0Un2GiSmyii5ucDZWDq6,"Herr, ich habe missgehandelt, BWV 330",Johann Sebastian Bach
9,2OsBV9jG7i5VlOUPt0yDGe,"Suite for Cello Solo No.6 in D, BWV 1012 - Transcribed for Solo Guitar by Göran Söllscher: Sarabande",Johann Sebastian Bach
9,2nRTaOQOG50K4MUOf0y3cf,"Aria mit 30 Veränderungen, BWV 988 ""Goldberg Variations"" - Arranged for String Trio by Dmitry Sitkovetsky: Var. 14 a 2 Clav.",Johann Sebastian Bach
9,3BQtcbbhhf2THRwPNfG0RB,"Aria mit 30 Veränderungen, BWV 988 ""Goldberg Variations"": Var. 30 Quodlibet a 1 Clav.",Johann Sebastian Bach
6,3q0XjDGEsbTKFRQO4B04Cv,"Jesus Christus, unser Heiland, BWV 363",Johann Sebastian Bach
9,4wL5WF6IPnZTcYBqKTdtoV,"Jesu Joy Of Man's Desiring, BWV 147",Johann Sebastian Bach
10,5jwbMGM5GvTsHujZJFqkqU,"Suite for Cello Solo No.1 in G, BWV 1007: 1. Prélude",Johann Sebastian Bach
10,2b6Fqc7i2TuxuR9wvdkddX,"French Suite No.1 in D minor, BWV 812: 2. Courante",Johann Sebastian Bach
8,3GiHSB2C1qbz8u2FTcHY1Q,"Brandenburg Concerto No.4 In G Major, BWV 1049: 2. Andante",Johann Sebastian Bach
10,3HroWMWtKBoQfsJx1ZlWvy,"French Suite No.4 in E Flat, BWV 815: 6. Menuet",Johann Sebastian Bach
11,4qJnDpCa02nW14TxxgMSZV,"Suite No.2 In B Minor, BWV 1067: 6. Polonaise - 6a. Double",Johann Sebastian Bach
11,6UyvkooLBYJS1jT8jcbgDc,"Capriccio in B-Flat Major, BWV 992 ""On the Departure Of A Dear Brother"": V. Allegro poco. Aria di Postiglione",Johann Sebastian Bach
11,6kPeCayxAmmLyDu9bHcijZ,"Was willst du dich, o meine Seele, kränken, BWV 425",Johann Sebastian Bach
11,7isTbO6Med2JMbuyoTiE2b,"15 Three-part Inventions, BWV 787/801: No. 11 in G minor, BWV 797",Johann Sebastian Bach
12,1OtWFhQdRaKzQ17RNHBFWc,"Musical Offering, BWV 1079: 4g. Canon perpetuus super thema regium",Johann Sebastian Bach
14,23iGXtUb3MTn9R0KgOHgzv,"Wenn mein Stündlein vorhanden ist, BWV 430",Johann Sebastian Bach
11,2wWuUcycRByMvqjv0E2xsG,"Suite No.3 In D, BWV 1068: 5. Bourrée",Johann Sebastian Bach
11,4AOPWQUYMrZQwi5h6W7APj,"Prelude And Fugue In G Minor (WTK, Book I, No.16), BWV 861: 1. Prelude",Johann Sebastian Bach
14,5NdVDixHP6HaUjCH0jfrPO,"Das Wohltemperierte Klavier: Book 2, BWV 870-893: Fugue In C Minor, BWV 871",Johann Sebastian Bach
14,5ceFgwqSagzPBYQkFomwzS,"Aria mit 30 Veränderungen, BWV 988 ""Goldberg Variations"" - Arranged for String Trio by Dmitry Sitkovetsky: Var. 1 a 1 Clav.",Johann Sebastian Bach
12,6yU9amLRXRgccGSiRagpet,"Suite in G Minor for Lute, BWV 995 - Arr. for Guitar (A Minor): 6. Gigue",Johann Sebastian Bach
13,72iYlEoS0VuQ27bnjzPUIX,"Prelude & Fugue in C Minor (Well-Tempered Clavier, Book I, No. 2), BWV 847: 1. Prelude",Johann Sebastian Bach
11,7acaI2LOKvoR3B7pp4ft6B,"Sinfonia No. 12 in A Major, BWV 798",Johann Sebastian Bach
16,1ipGSbVrCf4f3JGBHMpVqD,Inventions & Sinfonias: Sinfonia n 2 en ut mineur BWV 788,Johann Sebastian Bach
16,3chUJ55ARSHc33Z8iumOD1,"Aria mit 30 Veränderungen, BWV 988 ""Goldberg Variations"" - Arranged for String Trio by Dmitry Sitkovetsky: Var. 3 Canone all'Unisono a 1 Clav.",Johann Sebastian Bach
17,1eYQTx8H1ILvJlg83c8AiW,"French Suite No.3 in B minor, BWV 814: 6. Gigue",Johann Sebastian Bach
4,0uWMzfjQHFz15PprTtHbtq,"Prelude, Fugue And Allegro In E Flat, BWV 998 - Arr. Guitar/Lute: 3. Allegro",Johann Sebastian Bach
8,0wmVFhnqYrWb5Da0n45wtE,"Concerto in F major, BWV 978 (from Vivaldi RV 310) - Arr. for harp and orchestra by N.Zabaleta: 2. Largo",Johann Sebastian Bach
7,16t8vzLGhtLnhxVFzv7NpF,"Suite No.2 in B minor, BWV 1067: 4. Bourrée I-II",Johann Sebastian Bach
8,24VMhnmlfa3d7lNRUrhXqT,"Partita for Violin Solo No.2 in D minor, BWV 1004 - Arr. Guitar: 4. Giga",Johann Sebastian Bach
5,31fMuK7m0EwueeJVRyZc3i,"Aria mit 30 Veränderungen, BWV 988 ""Goldberg Variations"": Var. 28 a 2 Clav.",Johann Sebastian Bach
9,37h292vHJT8n7ocAtJUl7Y,"Suite For Cello Solo No.5 In C Minor, BWV 1011: 6. Gigue",Johann Sebastian Bach
8,3M8IIelZXrIe3n7kQFKiYq,"Gottes Zeit ist die allerbeste Zeit, BWV 106: 1. Sonatina (Transcr. for Piano Four Hands by György Kurtàg)",Johann Sebastian Bach
3,3SqvaVnhJiCufKJvFkEyTc,"Partita for Violin Solo No. 2 in D Minor, BWV 1004 - Transcr. Hall: 4. Giga",Johann Sebastian Bach
5,3X3fzjv7vy4DIufqJP1zXA,"Sonata for Violin Solo No.3 in C, BWV 1005 - Transcribed for Solo Guitar by Göran Söllscher: 3. Largo",Johann Sebastian Bach
5,3bSrxw4uLehsptSMnAfokU,"Prelude & Fugue in F-Sharp Minor (Well-Tempered Clavier, Book I, No. 14), BWV 859: Fugue",Johann Sebastian Bach
9,3eJtVFuQfbjYNbNAbUg7sY,"Aria mit 30 Veränderungen, BWV 988 ""Goldberg Variations"" - Arranged for String Trio by Dmitry Sitkovetsky: Var. 7 a 1 ovvero 2 Clav.",Johann Sebastian Bach
5,4cW7BRt4B6UTCn69hGuGGj,"The Art Of Fugue, BWV 1080: Contrapunctus 1",Johann Sebastian Bach
4,5eGXZDDMCPdCzeBfWt2mbV,"Partita No.6 In E Minor, BWV 830: 2. Allemande",Johann Sebastian Bach
4,5ns4AUZZ8K1MQb5w9h57xB,"Aria mit 30 Veränderungen, BWV 988 ""Goldberg Variations"": Aria",Johann Sebastian Bach
4,699jDnlzd7bfCB4zt6JsaA,"Suite For Cello Solo No.1 In G Major, BWV 1007: 4. Sarabande",Johann Sebastian Bach
7,6jhObfhaanJzGIdIkopqWM,"Jesus, meine Zuversicht, BWV 365",Johann Sebastian Bach
4,7gVgzetVwmBGcQqtOfJLOF,"French Suite No.4 in E flat, BWV 815: 3. Sarabande",Johann Sebastian Bach
7,7mCaIAmZ0hVbmduYs5XW8D,"Ihr Gestirn, ihr hohen Lüfte, BWV 366",Johann Sebastian Bach
13,0Kzijunw9JpNmG6raJwPJ4,"Aria mit 30 Veränderungen, BWV 988 ""Goldberg Variations"" - Arranged for String Trio by Dmitry Sitkovetsky: Var. 9 Canone alla Terza a 1 Clav.",Johann Sebastian Bach
12,3ZinssdY7C2RDvtPTqfGSt,"Musical Offering, BWV 1079: 4b. Canon 2 a 2 violini in unisono",Johann Sebastian Bach
12,4wwylmqMi6zD1QJcu7vJJT,"Aria mit 30 Veränderungen, BWV 988 ""Goldberg Variations"" - Arranged for Harp by Catrin Finch: Var. 28 a 2 Clav.",Johann Sebastian Bach
10,0A0wWGnaUMUQLHlw5ACWOg,"Ich steh an deiner Krippen hier, BWV 469",Johann Sebastian Bach
6,0PFim1pjqtT48QrmpllTsP,"Erstanden ist der heilig Christ, BWV 306",Johann Sebastian Bach
6,1ZWndN2SJ15qYNjVpCrGXO,"Warum betrübst du dich, mein Herz, BWV 420",Johann Sebastian Bach
9,7bNOaOcfJaLV6RBg9bIW04,Variations Goldberg BWV 988: Variation 28,Johann Sebastian Bach
12,18ei9lmcPhtH7K0qhyvfRf,"English Suite No. 3 in G Minor, BWV 808: VII. Gavotte II",Johann Sebastian Bach
15,1PmIlC3Yx04GM53egLkh0X,"""In dulci jubilo"", BWV 368",Johann Sebastian Bach
14,4ulrMTybIYWAfsROgI1SwY,"Prelude for Lute in C minor, BWV 999 - transcription for guitar in D minor: 1. Prelude",Johann Sebastian Bach
13,6NWt08nzAj03oNbwpymOPX,"Fantasia & Fugue In A Minor, BWV 944: Fantasia",Johann Sebastian Bach
4,0QX91yIPuuem1cBDxkeul1,"Das Wohltemperierte Klavier: Book 2, BWV 870-893 - Arranged By Efrain Oscher: Prelude in F Minor, BWV 881",Johann Sebastian Bach
4,0sOqDlmcWBmnUBsMClM7n3,"Violin Concerto No.1 in A minor, BWV 1041: 3. Allegro assai",Johann Sebastian Bach
8,0sdVGV6HRtoQkllVFGfYMk,"Aria mit 30 Veränderungen, BWV 988 ""Goldberg Variations"" - Arranged for Harp by Catrin Finch: Var. 12 Canone alla Quarta",Johann Sebastian Bach
8,15toirC8ZUPvm2p3EsLBLH,"Lobt Gott, ihr Christen allzugleich, BWV 376",Johann Sebastian Bach
6,1Y0ZkZXnEgALHQuZZVvjNc,"Brandenburg Concerto No.2 in F, BWV 1047: 3. Allegro assai",Johann Sebastian Bach
5,2HN8ri7E3sARrBiasS0kLt,"Choral: ""Ich ruf zu dir, Herr Jesu Christ"", BWV 639 (Arr. Busoni)",Johann Sebastian Bach
9,2dNzcrelsE0uMengfvQswb,"Partita No. 1 in B-Flat Major, BWV 825: IV. Sarabande",Johann Sebastian Bach
6,2jBvCCTzfch5DWHavvvzYQ,"Suite in E Minor, BWV 996 - Arr. for Guitar: 1. Praeludium",Johann Sebastian Bach
3,3s09PQBNpdg7XWnhTMoGTp,"Sonata for Violin Solo No.2 in A minor, BWV 1003 - Transcribed for guitar by Nicola Hall: 1. Grave",Johann Sebastian Bach
7,444eNywKawVg3mRedjFwIg,"Herr, nun lass in Friede, BWV 337",Johann Sebastian Bach
7,4Al9mDXFGLOBGd7OD8Tfu0,"Suite For Cello Solo No.1 In G, BWV 1007 - Transcribed For Solo Guitar By Göran Söllscher: 1. Prélude (Transcr. for Solo Guitar by Göran Söllscher)",Johann Sebastian Bach
8,4E4FDfPJ1qvHHb53Lgm83Q,"Wachet auf, ruft uns die Stimme, Cantata BWV 140: 4. ""Zion hört die Wächter singen""",Johann Sebastian Bach
5,4XpheBpz9gzaNfJ6Iql1bA,"Three-Part Inventions, BWV 787-801: No.7 in E minor, BWV 793",Johann Sebastian Bach
4,54y7WZkl80Cm96yZLkS129,"Partita No.1 in B flat, BWV 825: 4. Sarabande",Johann Sebastian Bach
4,5GPcZkiaF82ohHiKFHQh6O,"Partita for Violin Solo No. 1 in B Minor, BWV 1002: 7. Tempo di Borea",Johann Sebastian Bach
4,5zxH34oDtJx1EafkjDXphi,"French Suite No.2 in C minor, BWV 813: 1. Allemande",Johann Sebastian Bach
5,60pWX9a68MEEu0XhfvNNTr,"Partita No.6 in E minor, BWV 830: 2. Allemande",Johann Sebastian Bach
7,6TyRjevqHPbcAo2QGbysLd,"Sei Lob und Ehr dem höchsten Gut, BWV 251",Johann Sebastian Bach
4,6ZkwYClRN3gxlVs06OADcH,"Sonata for Violin and Harpsichord No.5 in F minor, BWV 1018: 3. Adagio",Johann Sebastian Bach
6,7ljIiPwYWPUQki0b5cWEqM,"Herzlich tut mich verlangen, BWV 727",Johann Sebastian Bach
10,05it8ATquq6cwQWLmGpT9L,"Aria variata alla maniera italiana, in A Minor, BWV 989: Variatio I. Largo",Johann Sebastian Bach
11,2UQi7k7QtGTSOpH6MAVu4B,"St. Marc Passion, BWV 247 - Reconstruction: Diethard Hellmann / Teil 1 (Vor der Predigt): Choral: Mir hat die Welt trüglich gericht't",Johann Sebastian Bach
6,2smKoSGgQDw4Q5Hj7MJGwP,"O wie selig seid ihr doch, ihr Frommen, BWV 406",Johann Sebastian Bach
9,4gKYNIWH5z1wTk3cReMs5a,"Partita No.2 In C Minor, BWV 826: 4. Sarabande",Johann Sebastian Bach
10,5RQ7X5VkD1oVXLWxAGe8if,"Partita for Violin Solo No. 1 in B Minor, BWV 1002: 6. Double",Johann Sebastian Bach
7,67dUPkoRORqWglkhLlmkMI,"Orchestral Suite No.3 in D Major, BWV 1068: 2. Air",Johann Sebastian Bach
9,7quUJNcvEDOSIRVN6JuPCt,"Sonata for Flute or Violin No.4 in C, BWV 1033: 4. Menuet I - II",Johann Sebastian Bach
17,233iHIDmNjDWFTE9o49MHw,"Siehe zu, daß deine Gottesfurcht nicht Heuchelei sei, BWV 179: V. Air ""Liebster Gott, erbarme dich""",Johann Sebastian Bach
14,3MA6ywvEoKRMhIAzKnjWsr,"Prelude And Fugue In B Flat Minor (WTK, Book I, No.22), BWV 867: 1. Prelude",Johann Sebastian Bach
15,4TyOW336b9XosX9IiYP7M9,"Aria mit 30 Veränderungen, BWV 988 ""Goldberg Variations"" - Arranged for Harp by Catrin Finch: Var. 11 a 2 Clav.",Johann Sebastian Bach
11,2r2gZt0bRQWrB5OOmQo7LH,"St. Marc Passion, BWV 247 - Reconstruction: Diethard Hellmann / Teil 2 (Nach der Predigt): Choral: Man hat dich sehr hart verhönet",Johann Sebastian Bach
11,4Xn1tofKiwpJxIR6JN1hyt,"Das Wohltemperierte Klavier: Book 1, BWV 846-869: Fugue In B Major, BWV 868",Johann Sebastian Bach
11,6vc5ybKlVFPM6HTeoXbAMJ,"Vor deinen Thron tret ich hiermit, BWV 327",Johann Sebastian Bach
11,7gMtonKgrg1ToJGTBiTiUS,"Gott, der du selber bist das Licht, BWV 316",Johann Sebastian Bach
13,1f1VJkxi2rod4rvbkChZVK,"Orchestral Suite No.3 In D Major, BWV 1068: 6. Gigue",Johann Sebastian Bach
13,3GFR1aENBdc2klSYYWu5V0,"Violin Concerto No.2 In E Major, BWV 1042: 3. Allegro assai",Johann Sebastian Bach
17,5ZqPhhvcg6S1AvMrI1YawO,"Der Himmel lacht! Die Erde jubilieret, BWV 31: VIII. Air ""Letzte Stunde, brich herein""",Johann Sebastian Bach
0,0FaqXWYHn9jdJGriIFzONz,"Aria mit 30 Veränderungen, BWV 988 ""Goldberg Variations"" - Arranged for Harp by Catrin Finch: Var. 29 a 1 ovvero 2 Clav.",Johann Sebastian Bach
0,0Y3cRPfSoLxINKUDEXm5GV,"Aria mit 30 Veränderungen, BWV 988 ""Goldberg Variations"": Var. 6 Canone alla Seconda a 1 Clav.",Johann Sebastian Bach
0,0bRcUNamoUYDZvM7DeVxvX,English Suite No.1 in A major BWV 806: 3. Courante I,Johann Sebastian Bach
0,0qjNogwuZJLqYyLNpeHyMc,"Suite in E for Lute, BWV 1006a: 3. Gavotte en Rondeau",Johann Sebastian Bach
0,11uiYLTUyIDOYhdNKpWX7m,"Partita for Violin Solo No.1 in B minor, BWV 1002: Tempo di Borea",Johann Sebastian Bach
0,1BsXd0mITpENKLMoog3mUU,"Partita No.1 in B flat, BWV 825: 6. Menuet II",Johann Sebastian Bach
0,1CAV1VRal6cTt8ea0XzeP5,"English Suite No.3 in G minor, BWV 808: 4. Sarabande",Johann Sebastian Bach
0,1TBf0D5HtyS3jT8QEAX7vX,"Aria mit 30 Veränderungen, BWV 988 ""Goldberg Variations"" - Arranged for Harp by Catrin Finch: Var. 7 a 1 ovvero 2 Clav.",Johann Sebastian Bach
0,1hSESezUW7BVhxAsSFObyw,"Herr Jesu Christ, mein's Lebens Licht, BWV 750",Johann Sebastian Bach
0,1rXLHfXMmypRflY5m7IRyI,"Aria mit 30 Veränderungen, BWV 988 ""Goldberg Variations"": Var. 2 a 1 Clav.",Johann Sebastian Bach
0,1zEZHkheK1gx3jjMGszwJI,"Partita for Violin Solo No.2 in D minor, BWV 1004 - Arr. Guitar: 2. Corrente",Johann Sebastian Bach
0,29No0h2zIANTWnkSMSGIqc,"Brandenburg Concerto No. 3 in G Major, BWV 1048 - Ed. Dart: 2. Adagio",Johann Sebastian Bach
0,2AKHgAkegqNIyH8JUacTLo,"St. Marc Passion, BWV 247 - Reconstruction: Diethard Hellmann / Teil 2 (Nach der Predigt): Choral: Herr, ich habe mißgehandelt",Johann Sebastian Bach
0,2CTltJkA8UPfBdn8yJesCB,"Gottes Zeit ist die allerbeste Zeit, Sonatina az ""Actus tragicus""-ból, BWV 106",Johann Sebastian Bach
0,2Id5A343qSUdfq7Ef6UBdR,"Christ lag in Todesbanden, BWV 277",Johann Sebastian Bach
0,2TSOz9zTH0XtlNOCPBnJWV,"Suite No.2 in B minor, BWV 1067: 3. Sarabande",Johann Sebastian Bach
0,2trvM5cqyyq9aZ45mAEYKF,"Suite For Cello Solo No.1 In G, BWV 1007: 4. Sarabande",Johann Sebastian Bach
0,32qAejGnP8LqjTKiHtYHWb,"Suite No.2 in B minor, BWV 1067: 5. Polonaise",Johann Sebastian Bach
4,37oPajFEogXr1Bjes64KRE,"Partita For Lute In C Minor, BWV 997: 1. Preludio",Johann Sebastian Bach
0,3Twr7FMIBp1Pq2pfDRJhYU,"Aria mit 30 Veränderungen, BWV 988 ""Goldberg Variations"": Var. 11 a 2 Clav.",Johann Sebastian Bach
0,3aeEwIlCym7AcLbT6FzrHD,"Partita for Violin Solo No.1 in B minor, BWV 1002: Sarabande",Johann Sebastian Bach
0,3baPokVG75Q0p02eJRXwMp,"Das Wohltemperierte Klavier: Book 1, BWV 846-869: Prelude in B flat minor BWV 867",Johann Sebastian Bach
0,3icFkbSX0SILLSc7NUAzBE,"Die Kunst der Fuge, BWV 1080 - Arr. for Chamber Orchestra: 1. Contrapunctus 1",Johann Sebastian Bach
0,3k3YC6iQh7XweXw7P47h43,"St. Marc Passion, BWV 247 - Reconstruction: Diethard Hellmann / Teil 2 (Nach der Predigt): Choral: Was Menschenkraft und -witz anfäht",Johann Sebastian Bach
0,3pepeO65ojM5ZN3kRlG53v,"Partita No.6 in E minor, BWV 830: 3. Corrente",Johann Sebastian Bach
0,449syAHYnF2egJ2AxSTE7q,"Herz und Mund und Tat und Leben, Cantata BWV 147: Jesu, Joy of Man's Desiring (Arr. Piano by Kempff)",Johann Sebastian Bach
0,4E1qVBeuiZj2lcQ987eb8Q,"Prelude for Lute in C Minor, BWV 999",Johann Sebastian Bach
0,4OXD2h4vv96Ns2i6uLDbLk,"Von Himmel hoch, da komm' ich her, BWV 606",Johann Sebastian Bach
0,4btaqCyVjey403w3yJ89AS,"Aria mit 30 Veränderungen, BWV 988 ""Goldberg Variations"": Var. 14 a 2 Clav.",Johann Sebastian Bach
0,4rLqeIcA4e7N0JayqYrYFn,"Suite in E Minor, BWV 996 - Arr. for Guitar: 5. Bourrée (Arr. for Guitar)",Johann Sebastian Bach
0,4xI8x5jJPG6CYYIG1gwY6O,"Von Gott will ich nicht lassen, BWV 418",Johann Sebastian Bach
0,54nzKxMtDgfvOfjgCPmoLh,"Das Wohltemperierte Klavier: Book 1, BWV 846-869: Fugue In G Minor, BWV 861",Johann Sebastian Bach
0,56hFKRf1F6a48B7ABiPTnM,"Suite for Cello Solo No.1 in G, BWV 1007 - Transcribed for Solo Guitar by Göran Söllscher: 6. Gigue",Johann Sebastian Bach
5,5MiIbzlD2d8p0W4O4F6XfY,"Prelude & Fugue in C-Sharp Minor (Well-Tempered Clavier, Book I, No. 4), BWV 849: Prelude",Johann Sebastian Bach
0,5eWkA7nD38Sc7CiYWdpsz7,"Suite in E Minor, BWV 996 - Arr. for Guitar: 2. Allemande",Johann Sebastian Bach
0,5k6FaXKHqxtvqd5JlpFqes,"Partita No.2 in C minor, BWV 826: 4. Sarabande",Johann Sebastian Bach
0,5lIwv8gwY3CBUZDzoT5eNp,"Aria mit 30 Veränderungen, BWV 988 ""Goldberg Variations"" - Arranged for String Trio by Dmitry Sitkovetsky: Var. 24 Canone all'Ottava a 1 Clav.",Johann Sebastian Bach
0,62TbQJ5iuoPVamX2Ftf9qJ,"Concerto in G major, BWV 973 (from Vivaldi RV299) - Arr. for harp and orchestra by N.Zabaleta: 1. Allegro ma non troppo",Johann Sebastian Bach
0,6QuNYa2gHmURoEPTHt5fQF,"Suite for Cello Solo No.3 in C, BWV 1009 - Transcribed for viola: 4. Sarabande",Johann Sebastian Bach
0,6T3QkW0CjLeFSai2LKpkHC,"Suite for Cello Solo No.3 in C, BWV 1009 - Guitar Transcription by Pepe Romero (1944-): 6. Gigue",Johann Sebastian Bach
0,72KYK9ndJ1JnBgLoSbmIje,"Das Wohltemperierte Klavier: Book 2, BWV 870-893: Fugue In D Sharp Minor, BWV 877",Johann Sebastian Bach
0,7qb30Kd7fOuLpX8Qg3Ig5T,"Gottes Sohn ist kommen, BWV 318",Johann Sebastian Bach
6,0ScjByDiIx8a7rYQnHaKa4,"Violin Concerto No.2 in E, BWV 1042: 3. Allegro assai",Johann Sebastian Bach
4,0hq5Ub4xyHvlnfkSqtv1zY,"Aria mit 30 Veränderungen, BWV 988 ""Goldberg Variations"" - Arranged for Harp by Catrin Finch: Var. 15 Canone alla Quinta in moto contrario",Johann Sebastian Bach
7,15XWREMolbTQatVbTXkwKx,"Suite for Cello Solo No.5 in C minor, BWV 1011: 6. Gigue",Johann Sebastian Bach
6,16ERDd5QAS8ISV4qpzAjmx,"Das Wohltemperierte Klavier: Book 1, BWV 846-869: Fugue in F sharp major BWV 858",Johann Sebastian Bach
7,1oYywMr0Uvrw8hx1DQeiLv,"Partita in C Minor for Lute, BWV 997 - Arr. for Guitar: 4. Gigue/Double",Johann Sebastian Bach
6,2Xfwiv8I1xCTtZH4aDbWwz,"Das Wohltemperierte Klavier: Book 2, BWV 870-893: Fugue In E Major, BWV 878",Johann Sebastian Bach
8,2Y84XUI1L6bSIQqcdodDC0,"The Well-Tempered Clavier: Book 1, BWV 846-869: 1. Prelude in C Major, BWV 846",Johann Sebastian Bach
7,2blXeLeG4cQGlk325ZQEfC,"Aria variata alla maniera italiana, in A Minor, BWV 989: Variatio X",Johann Sebastian Bach
3,3L6GqIz5FZhAOunk5mWsZG,"Suite in E for Lute, BWV 1006a/1000 - Arr. Harp: 3. Gavotte en rondeau",Johann Sebastian Bach
7,3RdCHB0DlsTFvDpaZzkO8E,"Dies sind die heilgen zehn Gebot, BWV 298",Johann Sebastian Bach
7,3sdy7pewLtkS3N038StmH5,"Violin Concerto No.2 In E, BWV 1042: 3. Allegro assai",Johann Sebastian Bach
4,4s8vkeBYcQVdV8PyoljADD,"Sonata for Violin and Harpsichord No. 5 in F minor, BWV 1018: 3. Adagio",Johann Sebastian Bach
6,4yAlUmy7fQfv7Gi1sTn4h5,"Gottlob, es geht nunmehr zum Ende, BWV 321",Johann Sebastian Bach
5,5AJeABAilK6LjAtDaRtgGU,"Sonata for Violin or Flute and Continuo, No.1 in G Minor BWV 1020 - arr. Flute, Harp, and Cello: 2. Adagio",Johann Sebastian Bach
5,61udToup2QXM7GbBnTqlhp,"Suite In E Minor, BWV 996: 1. Prélude (Passagio) - Presto",Johann Sebastian Bach
5,6BL8qRpEIXCbg05eBCnKXq,"French Suite No.3 in B minor, BWV 814: 5. Menuet",Johann Sebastian Bach
6,6HsBKNKWokqvMw5zTgFpXn,"Concerto in F major, BWV 978 (from Vivaldi RV 310) - Arr. for harp and orchestra by N.Zabaleta: 3. Allegro",Johann Sebastian Bach
5,6bnsngdB4pfqhH61KBTVoj,Prelude In B Minor,Johann Sebastian Bach
7,71lj6VOz3R2Z7BD1cWYkTs,"Aria mit 30 Veränderungen, BWV 988 ""Goldberg Variations"" - Arranged for Harp by Catrin Finch: Var. 21 Canone alla Settima (Arranged for Harp by Catrin Finch)",Johann Sebastian Bach
8,7D6sEwgPkRMVTcOsVmDLEx,"Concerto in G major, BWV 973 (from Vivaldi RV299) - Arr. for harp and orchestra by N.Zabaleta: 2. Largo cantabile",Johann Sebastian Bach
8,7KBLudT1mnfEu2CDwuOhhN,"15 Three-part Inventions, BWV 787/801: No. 7 in E minor, BWV 793",Johann Sebastian Bach
5,7LtQ2sJi4a61v6k00lbLna,"Sonata for Violin Solo No.1 in G minor, BWV 1001 - Arranged for Guitar by Göran Söllscher: 3. Siciliana",Johann Sebastian Bach
7,17znREhJa3204YpaUvLTF5,"Sonata for Violin Solo No.3 in C, BWV 1005: 3. Largo",Johann Sebastian Bach
11,6V0Vyv0mi4XBiEXt8ej0ic,"Sonata For Flute Or Violin No.6 In E, BWV 1035: 2. Allegro",Johann Sebastian Bach
14,6vwPFaVclp5sCmjeHEYrtG,"Die Nacht ist kommen, BWV 296",Johann Sebastian Bach
0,0GHunb38lxjcildQQzVZqu,"Aria mit 30 Veränderungen, BWV 988 ""Goldberg Variations"": Var. 21 Canone alla Settima",Johann Sebastian Bach
0,0JA9K5tn300aKVQjVfddqo,"Aria mit 30 Veränderungen, BWV 988 ""Goldberg Variations"" - Arranged for String Trio by Dmitry Sitkovetsky: Var. 5 a 1 ovvero 2 Clav.",Johann Sebastian Bach
0,0RkMpigKcfCCnDTkl2WElC,"Suite For Cello Solo No.2 In D Minor, BWV 1008: 5. Menuet I-II",Johann Sebastian Bach
0,0WFjpwTPA314diUxp0Rsfh,"Sonata for Violin or Flute and Continuo, No.2 in G, BWV 1021: 3. Largo",Johann Sebastian Bach
